followers_count,verified,retweet_count,mention_count,bio_length,has_location,label,platform
27224,0.0,3409,95,407,1,0,twitter
10,0.0,9,6,28,0,1,twitter
129,0.0,18,5,1,0,1,twitter
174,0.0,17,9,18,1,1,twitter
148,0.0,23,1,34,0,1,twitter
28633,0.0,3673,851,114,1,0,twitter
23126,1.0,2171,678,468,1,0,twitter
38842,0.0,4780,472,403,0,0,twitter
146,0.0,15,11,7,0,1,twitter
37981,0.0,2473,1836,92,0,0,twitter
139,0.0,26,10,8,0,1,twitter
44528,0.0,3908,1575,398,1,0,twitter
5783,1.0,880,437,219,1,0,twitter
180,0.0,13,0,12,0,1,twitter
17464,0.0,4827,373,416,1,0,twitter
112,0.0,22,17,22,0,1,twitter
48,0.0,29,9,4,0,1,twitter
25857,1.0,668,280,397,1,0,twitter
82,0.0,21,14,24,1,1,twitter
26,0.0,15,7,1,0,1,twitter
48,0.0,22,12,33,0,1,twitter
36781,1.0,52,1432,186,1,0,twitter
2469,0.0,3894,695,290,1,0,twitter
100,0.0,5,13,13,0,1,twitter
109,0.0,3,0,5,0,1,twitter
13,0.0,28,9,32,0,1,twitter
12812,1.0,4721,864,253,1,0,twitter
165,0.0,4,0,37,0,1,twitter
15,0.0,26,12,26,0,1,twitter
12882,0.0,1886,1429,283,1,0,twitter
115,0.0,11,11,1,0,1,twitter
165,0.0,28,6,37,0,1,twitter
45837,0.0,1644,1095,449,1,0,twitter
177,0.0,21,17,28,0,1,twitter
31,0.0,3,16,16,0,1,twitter
24521,0.0,425,1608,370,1,0,twitter
18,0.0,3,19,21,0,1,twitter
76,0.0,27,10,29,1,1,twitter
45151,0.0,2908,600,393,1,0,twitter
29986,0.0,2854,1675,247,1,0,twitter
35,0.0,14,5,14,0,1,twitter
91,0.0,12,7,6,0,1,twitter
35570,0.0,3983,499,344,1,0,twitter
3565,0.0,821,379,414,1,0,twitter
50,0.0,13,13,0,1,1,twitter
164,0.0,26,11,27,0,1,twitter
7,0.0,9,13,33,0,1,twitter
82,0.0,4,6,0,0,1,twitter
43308,1.0,1396,366,239,1,0,twitter
37109,0.0,747,1366,276,0,0,twitter
30961,0.0,3608,444,473,1,0,twitter
17892,0.0,3513,142,379,1,0,twitter
16,0.0,28,16,30,0,1,twitter
189,0.0,25,3,21,0,1,twitter
29,0.0,20,18,15,0,1,twitter
87,0.0,24,19,31,0,1,twitter
195,0.0,11,0,10,0,1,twitter
11594,0.0,4487,1043,300,1,0,twitter
46305,0.0,2574,167,267,0,0,twitter
22980,0.0,3790,275,123,1,0,twitter
25736,0.0,883,1706,337,0,0,twitter
20,0.0,21,15,10,0,1,twitter
36170,0.0,1948,492,316,1,0,twitter
6905,1.0,2755,1383,408,1,0,twitter
76,0.0,14,10,34,1,1,twitter
23284,1.0,2280,1552,226,1,0,twitter
35819,0.0,2506,1182,292,1,0,twitter
182,0.0,22,3,14,1,1,twitter
196,0.0,6,6,24,0,1,twitter
1745,1.0,2513,429,379,1,0,twitter
22418,1.0,2682,34,145,0,0,twitter
45017,0.0,74,179,375,1,0,twitter
25,0.0,18,17,4,0,1,twitter
25219,1.0,2895,1776,395,0,0,twitter
2659,0.0,68,534,85,1,0,twitter
43,0.0,26,9,21,0,1,twitter
67,0.0,13,13,39,1,1,twitter
75,0.0,7,2,2,1,1,twitter
191,0.0,22,0,20,0,1,twitter
175,0.0,11,8,37,0,1,twitter
77,0.0,25,16,29,0,1,twitter
26476,0.0,4647,532,456,1,0,twitter
130,0.0,5,8,15,0,1,twitter
24,0.0,4,7,29,0,1,twitter
147,0.0,1,7,2,0,1,twitter
23531,1.0,4173,1908,260,1,0,twitter
52,0.0,16,5,39,0,1,twitter
16432,1.0,4371,118,386,1,0,twitter
50,0.0,7,13,36,0,1,twitter
175,0.0,16,8,1,0,1,twitter
46,0.0,13,6,18,0,1,twitter
129,0.0,0,19,32,0,1,twitter
14365,0.0,896,1923,472,1,0,twitter
27,0.0,9,10,1,0,1,twitter
11,0.0,21,3,25,0,1,twitter
22,0.0,2,0,14,1,1,twitter
1389,0.0,992,1673,392,1,0,twitter
136,0.0,0,5,6,0,1,twitter
181,0.0,19,8,20,1,1,twitter
114,0.0,5,3,27,0,1,twitter
85,0.0,22,17,15,0,1,twitter
29,0.0,14,2,31,0,1,twitter
37,0.0,8,7,35,0,1,twitter
126,0.0,22,5,24,0,1,twitter
17711,0.0,584,1574,203,1,0,twitter
4082,0.0,3794,1449,196,0,0,twitter
19941,0.0,4257,803,332,1,0,twitter
175,0.0,23,1,19,1,1,twitter
14253,0.0,4419,1808,271,1,0,twitter
28895,1.0,1562,1330,300,1,0,twitter
150,0.0,10,7,33,0,1,twitter
30766,1.0,4819,1640,94,1,0,twitter
95,0.0,11,2,35,0,1,twitter
26670,1.0,3055,55,388,1,0,twitter
130,0.0,26,11,22,1,1,twitter
114,0.0,21,15,4,0,1,twitter
18540,0.0,1117,1869,381,1,0,twitter
172,0.0,24,9,3,0,1,twitter
33454,1.0,3422,1656,465,0,0,twitter
7366,0.0,1247,944,204,1,0,twitter
14098,1.0,2974,1672,429,1,0,twitter
33333,0.0,4575,78,450,1,0,twitter
2697,0.0,4398,1051,238,1,0,twitter
3,0.0,0,16,0,0,1,twitter
1265,0.0,4329,1377,345,1,0,twitter
79,0.0,0,4,10,0,1,twitter
187,0.0,27,3,35,0,1,twitter
3572,0.0,1539,1600,435,1,0,twitter
83,0.0,5,8,32,0,1,twitter
135,0.0,27,13,16,0,1,twitter
31,0.0,24,14,38,0,1,twitter
16982,0.0,1007,78,475,1,0,twitter
48820,0.0,4283,1717,90,1,0,twitter
1708,0.0,2839,1354,410,1,0,twitter
26898,0.0,3185,1335,398,1,0,twitter
5127,1.0,2828,569,485,1,0,twitter
54,0.0,29,15,31,0,1,twitter
151,0.0,3,1,18,1,1,twitter
23987,0.0,948,77,298,1,0,twitter
684,1.0,2273,1253,422,1,0,twitter
26101,0.0,1074,1690,353,1,0,twitter
33701,0.0,2224,734,181,1,0,twitter
145,0.0,19,1,36,0,1,twitter
43174,1.0,3164,617,158,1,0,twitter
20113,0.0,1598,1000,425,0,0,twitter
57,0.0,16,9,39,0,1,twitter
26750,0.0,866,570,221,1,0,twitter
90,0.0,19,4,21,1,1,twitter
37698,0.0,1310,680,351,1,0,twitter
64,0.0,23,7,1,0,1,twitter
9657,0.0,2251,1547,239,1,0,twitter
45728,0.0,3512,1376,437,0,0,twitter
17,0.0,4,15,9,0,1,twitter
33426,0.0,3036,240,302,1,0,twitter
15829,0.0,957,1734,85,1,0,twitter
187,0.0,16,10,0,0,1,twitter
17607,0.0,3768,673,471,1,0,twitter
146,0.0,11,12,23,0,1,twitter
66,0.0,15,17,7,0,1,twitter
42411,0.0,4306,985,158,0,0,twitter
5610,0.0,392,306,133,1,0,twitter
29376,0.0,1124,1108,331,1,0,twitter
18788,0.0,3988,568,247,1,0,twitter
8199,0.0,443,129,162,0,0,twitter
179,0.0,13,2,16,0,1,twitter
29687,0.0,3494,1536,265,0,0,twitter
48584,0.0,2964,903,288,1,0,twitter
1,0.0,2,16,9,0,1,twitter
19923,0.0,742,698,397,0,0,twitter
47753,0.0,3258,1549,284,1,0,twitter
17108,0.0,2410,1663,298,1,0,twitter
195,0.0,13,1,38,0,1,twitter
37760,0.0,2789,1139,405,0,0,twitter
46487,0.0,3542,807,135,1,0,twitter
2959,1.0,4329,1423,283,1,0,twitter
30992,0.0,1565,702,233,1,0,twitter
1067,0.0,2900,470,180,0,0,twitter
174,0.0,7,18,38,0,1,twitter
1004,0.0,616,1124,163,0,0,twitter
11,0.0,9,6,0,1,1,twitter
11,0.0,12,18,22,1,1,twitter
78,0.0,19,7,25,0,1,twitter
4718,1.0,1695,1596,112,1,0,twitter
41,0.0,7,10,32,1,1,twitter
12337,0.0,3941,234,88,1,0,twitter
37135,0.0,4491,75,149,1,0,twitter
18,0.0,2,10,20,0,1,twitter
21,0.0,29,11,38,0,1,twitter
32,0.0,13,4,36,0,1,twitter
20,0.0,17,15,10,0,1,twitter
6820,0.0,3161,1656,96,1,0,twitter
1,0.0,17,16,18,0,1,twitter
11228,1.0,694,1188,92,0,0,twitter
17652,1.0,1571,85,135,0,0,twitter
6,0.0,23,11,3,0,1,twitter
2185,0.0,2643,1982,488,0,0,twitter
98,0.0,7,14,23,0,1,twitter
33344,1.0,2770,354,458,0,0,twitter
46850,0.0,213,1981,222,1,0,twitter
162,0.0,8,0,14,0,1,twitter
102,0.0,17,1,3,0,1,twitter
3223,0.0,3334,1147,400,0,0,twitter
37,0.0,5,18,17,0,1,twitter
22947,0.0,83,397,452,1,0,twitter
112,0.0,27,6,38,0,1,twitter
86,0.0,16,17,18,0,1,twitter
39116,0.0,478,115,112,1,0,twitter
56,0.0,16,18,22,0,1,twitter
16738,0.0,4450,819,237,1,0,twitter
145,0.0,21,15,19,0,1,twitter
26647,0.0,1174,866,415,1,0,twitter
91,0.0,24,4,20,0,1,twitter
15693,0.0,1491,736,241,1,0,twitter
27907,0.0,4256,157,209,1,0,twitter
187,0.0,26,14,13,1,1,twitter
6912,1.0,2856,1390,142,0,0,twitter
40991,0.0,3296,504,439,1,0,twitter
170,0.0,8,0,32,1,1,twitter
162,0.0,1,0,8,0,1,twitter
40,0.0,24,17,12,1,1,twitter
33540,1.0,409,1287,259,0,0,twitter
194,0.0,17,1,6,0,1,twitter
194,0.0,6,1,29,0,1,twitter
151,0.0,28,10,4,0,1,twitter
122,0.0,28,7,28,1,1,twitter
46891,0.0,1363,851,83,1,0,twitter
23650,0.0,3052,1333,264,1,0,twitter
18209,0.0,4267,165,415,1,0,twitter
163,0.0,11,8,23,0,1,twitter
23363,1.0,2993,695,472,1,0,twitter
9316,1.0,1039,671,83,1,0,twitter
28233,1.0,4004,103,240,1,0,twitter
35336,1.0,539,301,435,1,0,twitter
140,0.0,11,3,26,0,1,twitter
18,0.0,1,19,32,0,1,twitter
12359,0.0,2259,323,313,1,0,twitter
120,0.0,25,19,4,0,1,twitter
7053,0.0,561,1104,191,1,0,twitter
193,0.0,0,11,33,1,1,twitter
9287,1.0,3118,1385,273,1,0,twitter
29,0.0,20,1,10,0,1,twitter
29231,1.0,690,1712,430,0,0,twitter
11671,1.0,4068,1590,238,1,0,twitter
44984,1.0,1823,156,452,1,0,twitter
11,0.0,0,12,4,0,1,twitter
5053,0.0,102,872,168,1,0,twitter
35,0.0,8,8,20,0,1,twitter
6342,1.0,4141,1658,131,1,0,twitter
128,0.0,3,8,10,0,1,twitter
45634,0.0,3998,811,100,1,0,twitter
47958,0.0,1603,1962,305,1,0,twitter
46103,0.0,444,755,480,0,0,twitter
31294,0.0,4363,267,342,0,0,twitter
34,0.0,13,9,21,0,1,twitter
159,0.0,22,8,6,1,1,twitter
5897,1.0,546,980,316,1,0,twitter
48,0.0,13,14,17,0,1,twitter
141,0.0,2,5,39,0,1,twitter
28746,1.0,4401,1876,117,1,0,twitter
102,0.0,0,1,36,1,1,twitter
31652,1.0,2357,1371,322,1,0,twitter
46871,1.0,218,1387,111,1,0,twitter
14351,0.0,1756,206,249,1,0,twitter
46610,0.0,4861,1599,131,0,0,twitter
74,0.0,28,10,12,0,1,twitter
142,0.0,8,3,4,0,1,twitter
191,0.0,6,10,19,0,1,twitter
29736,0.0,738,52,194,1,0,twitter
166,0.0,21,14,27,0,1,twitter
14439,1.0,4288,1284,272,1,0,twitter
7,0.0,7,8,15,0,1,twitter
38376,1.0,3994,1034,344,0,0,twitter
14494,0.0,2221,1096,271,1,0,twitter
161,0.0,25,4,18,0,1,twitter
160,0.0,7,5,8,0,1,twitter
110,0.0,0,9,8,1,1,twitter
92,0.0,5,15,13,0,1,twitter
127,0.0,18,13,1,1,1,twitter
134,0.0,13,12,29,0,1,twitter
43179,0.0,1234,548,159,1,0,twitter
39,0.0,25,7,22,0,1,twitter
126,0.0,9,10,26,0,1,twitter
94,0.0,17,13,21,0,1,twitter
103,0.0,4,12,0,0,1,twitter
197,0.0,22,10,6,1,1,twitter
12191,0.0,1759,1972,469,0,0,twitter
14521,0.0,4529,239,485,0,0,twitter
173,0.0,16,0,13,0,1,twitter
26965,0.0,3502,1583,271,1,0,twitter
82,0.0,10,18,17,0,1,twitter
14696,0.0,2526,1681,203,1,0,twitter
124,0.0,24,1,31,0,1,twitter
130,0.0,25,9,39,0,1,twitter
138,0.0,20,7,16,0,1,twitter
91,0.0,6,16,0,0,1,twitter
8316,0.0,1038,68,431,1,0,twitter
61,0.0,2,7,29,1,1,twitter
177,0.0,9,13,20,0,1,twitter
6729,1.0,2952,106,343,1,0,twitter
25446,0.0,2874,1324,263,1,0,twitter
5642,0.0,1643,815,442,0,0,twitter
144,0.0,28,17,7,0,1,twitter
182,0.0,0,17,37,0,1,twitter
53,0.0,28,16,2,0,1,twitter
14294,0.0,4927,406,190,1,0,twitter
198,0.0,0,5,11,1,1,twitter
139,0.0,0,8,5,0,1,twitter
36305,0.0,4633,143,117,1,0,twitter
189,0.0,23,3,8,0,1,twitter
106,0.0,7,13,8,1,1,twitter
133,0.0,26,18,28,0,1,twitter
1,0.0,13,17,28,0,1,twitter
9267,0.0,3235,1525,367,1,0,twitter
2648,0.0,1436,872,176,0,0,twitter
46913,0.0,2059,1005,302,1,0,twitter
116,0.0,9,14,9,0,1,twitter
113,0.0,1,12,38,1,1,twitter
30732,0.0,1697,1711,210,1,0,twitter
132,0.0,13,7,37,0,1,twitter
7576,0.0,4126,350,388,1,0,twitter
3300,0.0,2587,568,353,1,0,twitter
161,0.0,20,12,29,0,1,twitter
120,0.0,28,4,31,0,1,twitter
31786,0.0,766,1228,85,1,0,twitter
24211,1.0,1775,51,156,1,0,twitter
87,0.0,13,10,7,0,1,twitter
45,0.0,29,2,4,1,1,twitter
31,0.0,26,9,15,0,1,twitter
27615,0.0,3379,646,465,1,0,twitter
7459,1.0,1144,597,239,1,0,twitter
18768,1.0,1314,959,279,1,0,twitter
140,0.0,28,6,6,0,1,twitter
134,0.0,29,14,29,0,1,twitter
13441,0.0,2900,629,369,1,0,twitter
47015,1.0,636,122,132,1,0,twitter
48047,0.0,971,775,372,0,0,twitter
130,0.0,12,5,7,0,1,twitter
46117,0.0,3923,827,242,1,0,twitter
133,0.0,24,16,17,0,1,twitter
43831,0.0,2351,878,173,1,0,twitter
114,0.0,20,19,25,0,1,twitter
50,0.0,22,1,25,0,1,twitter
45054,0.0,3366,1721,397,1,0,twitter
1,0.0,26,4,1,0,1,twitter
169,0.0,8,15,32,0,1,twitter
38325,1.0,3190,1271,292,1,0,twitter
155,0.0,22,14,4,0,1,twitter
107,0.0,6,5,39,0,1,twitter
41337,0.0,2535,1787,82,1,0,twitter
30563,0.0,4216,670,441,1,0,twitter
27261,1.0,2155,1799,341,1,0,twitter
190,0.0,11,14,22,0,1,twitter
128,0.0,5,17,30,1,1,twitter
13307,0.0,2307,29,135,0,0,twitter
43235,1.0,4474,1011,370,0,0,twitter
132,0.0,23,15,31,0,1,twitter
24509,0.0,162,1616,219,1,0,twitter
118,0.0,8,19,32,0,1,twitter
72,0.0,21,6,38,0,1,twitter
48728,1.0,191,1505,167,1,0,twitter
23841,0.0,326,1553,169,1,0,twitter
158,0.0,8,14,32,0,1,twitter
57,0.0,12,15,12,1,1,twitter
14526,0.0,1717,1828,337,1,0,twitter
40687,0.0,4317,1772,333,1,0,twitter
40213,1.0,1044,826,379,1,0,twitter
60,0.0,19,16,36,0,1,twitter
16,0.0,27,10,27,0,1,twitter
27,0.0,21,11,33,0,1,twitter
101,0.0,12,12,7,0,1,twitter
8009,1.0,465,1683,489,1,0,twitter
18218,0.0,3149,1804,125,0,0,twitter
5517,0.0,4545,661,363,1,0,twitter
161,0.0,19,8,38,0,1,twitter
5,0.0,27,17,20,1,1,twitter
19,0.0,21,16,18,1,1,twitter
166,0.0,12,12,1,0,1,twitter
71,0.0,15,3,27,1,1,twitter
137,0.0,7,12,28,0,1,twitter
16,0.0,26,4,21,0,1,twitter
183,0.0,21,4,23,0,1,twitter
22820,1.0,4448,1973,478,1,0,twitter
42878,0.0,1391,536,341,1,0,twitter
79,0.0,23,12,15,0,1,twitter
181,0.0,25,7,4,0,1,twitter
172,0.0,6,2,30,0,1,twitter
43332,0.0,4992,1358,285,1,0,twitter
1,0.0,19,0,0,0,1,twitter
15235,0.0,2274,1001,368,0,0,twitter
66,0.0,17,1,23,0,1,twitter
18452,0.0,1369,1566,131,1,0,twitter
194,0.0,4,11,2,1,1,twitter
11830,0.0,1290,1868,425,0,0,twitter
19,0.0,24,11,11,1,1,twitter
30461,0.0,4758,1631,403,0,0,twitter
18269,1.0,345,1547,456,0,0,twitter
26926,1.0,2858,692,166,1,0,twitter
29548,0.0,4587,1836,284,0,0,twitter
32168,0.0,4287,1511,208,1,0,twitter
7647,0.0,1761,383,243,1,0,twitter
19157,0.0,4455,1186,304,0,0,twitter
174,0.0,29,17,5,0,1,twitter
181,0.0,5,7,8,1,1,twitter
33896,1.0,2879,1528,257,1,0,twitter
104,0.0,18,16,16,0,1,twitter
35049,0.0,472,577,257,1,0,twitter
157,0.0,13,19,27,0,1,twitter
2,0.0,27,4,20,0,1,twitter
166,0.0,26,10,25,0,1,twitter
39114,1.0,3267,1099,291,1,0,twitter
18574,1.0,3627,466,125,0,0,twitter
46258,0.0,4519,1944,142,1,0,twitter
10900,0.0,4348,1173,410,1,0,twitter
18861,0.0,4376,946,332,1,0,twitter
71,0.0,11,1,34,0,1,twitter
104,0.0,16,9,12,0,1,twitter
143,0.0,10,17,29,0,1,twitter
9076,1.0,4353,1620,398,0,0,twitter
27,0.0,18,4,2,0,1,twitter
32,0.0,5,17,10,0,1,twitter
102,0.0,9,7,22,0,1,twitter
43574,0.0,2708,1864,179,1,0,twitter
4436,1.0,3792,1880,112,1,0,twitter
25721,0.0,2290,1985,218,1,0,twitter
24622,0.0,89,1535,267,1,0,twitter
43364,1.0,4260,1217,291,1,0,twitter
157,0.0,17,10,1,0,1,twitter
18874,1.0,1002,942,189,1,0,twitter
26683,1.0,1153,690,387,1,0,twitter
39816,0.0,1893,1149,142,1,0,twitter
23053,0.0,2561,1749,116,1,0,twitter
6583,0.0,2024,388,399,0,0,twitter
3,0.0,6,15,36,0,1,twitter
43342,0.0,3792,1233,228,1,0,twitter
39362,0.0,3702,1818,345,1,0,twitter
103,0.0,3,6,38,0,1,twitter
14755,0.0,3487,1716,223,1,0,twitter
3843,0.0,4050,379,431,1,0,twitter
17,0.0,15,15,25,1,1,twitter
14190,0.0,3923,582,404,0,0,twitter
138,0.0,23,6,37,0,1,twitter
47866,1.0,1175,1642,269,0,0,twitter
29522,0.0,4364,1499,130,0,0,twitter
28094,0.0,2721,148,199,0,0,twitter
28,0.0,13,9,27,0,1,twitter
23428,0.0,3850,1513,298,1,0,twitter
32238,0.0,3223,449,269,0,0,twitter
38182,0.0,3671,640,100,1,0,twitter
19,0.0,5,17,34,0,1,twitter
43,0.0,11,2,7,0,1,twitter
23,0.0,11,4,7,1,1,twitter
182,0.0,1,0,27,0,1,twitter
190,0.0,16,4,31,0,1,twitter
31351,0.0,2214,1004,238,1,0,twitter
47494,0.0,1545,1644,107,0,0,twitter
22652,0.0,591,1268,446,1,0,twitter
119,0.0,25,17,39,0,1,twitter
5,0.0,29,13,14,0,1,twitter
33,0.0,20,17,5,0,1,twitter
37989,0.0,4457,1914,494,1,0,twitter
55,0.0,29,17,29,0,1,twitter
154,0.0,22,10,22,0,1,twitter
184,0.0,16,0,13,0,1,twitter
33081,0.0,1164,581,183,1,0,twitter
71,0.0,12,19,36,0,1,twitter
7210,0.0,1391,1489,229,1,0,twitter
25326,1.0,1235,1740,250,1,0,twitter
19206,1.0,4242,1280,437,1,0,twitter
44,0.0,28,14,17,1,1,twitter
197,0.0,20,15,24,0,1,twitter
17682,0.0,3788,1316,240,1,0,twitter
34093,0.0,2612,680,469,1,0,twitter
76,0.0,27,9,25,0,1,twitter
66,0.0,25,10,30,0,1,twitter
126,0.0,14,3,25,0,1,twitter
30883,1.0,1406,591,283,1,0,twitter
84,0.0,0,7,27,0,1,twitter
3068,0.0,3198,1045,229,0,0,twitter
15970,0.0,263,520,176,1,0,twitter
122,0.0,7,10,35,0,1,twitter
32745,0.0,796,295,423,1,0,twitter
96,0.0,12,19,28,0,1,twitter
43,0.0,9,5,38,0,1,twitter
2528,1.0,3164,197,498,1,0,twitter
48,0.0,26,15,20,0,1,twitter
127,0.0,29,15,26,0,1,twitter
49730,1.0,4617,857,84,1,0,twitter
9131,0.0,2890,438,401,1,0,twitter
23,0.0,1,5,29,0,1,twitter
34,0.0,27,5,5,0,1,twitter
80,0.0,4,4,28,1,1,twitter
18245,1.0,4494,1206,378,1,0,twitter
11412,0.0,1351,343,296,0,0,twitter
9780,1.0,2465,1788,379,1,0,twitter
18075,0.0,4509,1765,381,1,0,twitter
189,0.0,18,14,39,0,1,twitter
44951,0.0,3429,519,119,1,0,twitter
2,0.0,14,14,14,0,1,twitter
7732,0.0,2472,384,199,1,0,twitter
141,0.0,20,3,10,0,1,twitter
180,0.0,18,4,8,0,1,twitter
18087,0.0,2151,1480,467,1,0,twitter
33544,0.0,2826,719,100,1,0,twitter
50,0.0,2,9,28,0,1,twitter
124,0.0,8,17,38,0,1,twitter
27,0.0,11,15,37,1,1,twitter
10265,0.0,3950,1619,400,0,0,twitter
22861,1.0,4922,1514,268,1,0,twitter
157,0.0,13,6,31,0,1,twitter
33261,1.0,3793,721,127,0,0,twitter
12913,0.0,1330,1195,88,1,0,twitter
20184,0.0,875,1150,209,1,0,twitter
24654,0.0,4965,1033,214,1,0,twitter
47430,0.0,2076,432,265,1,0,twitter
37551,0.0,3620,1222,130,0,0,twitter
20502,1.0,1941,1665,326,0,0,twitter
6274,1.0,4554,553,220,1,0,twitter
152,0.0,16,14,28,0,1,twitter
2868,0.0,1394,173,348,1,0,twitter
3430,0.0,3816,368,428,1,0,twitter
48,0.0,11,16,38,0,1,twitter
46502,0.0,4571,1320,291,1,0,twitter
2540,0.0,3553,1655,85,1,0,twitter
9,0.0,18,6,11,0,1,twitter
116,0.0,15,7,3,1,1,twitter
139,0.0,9,8,32,1,1,twitter
11405,0.0,1297,1566,244,1,0,twitter
109,0.0,1,17,23,0,1,twitter
173,0.0,22,0,30,1,1,twitter
191,0.0,8,7,32,0,1,twitter
30117,0.0,1811,478,329,1,0,twitter
72,0.0,1,16,32,0,1,twitter
2067,0.0,1101,526,139,1,0,twitter
105,0.0,10,18,29,0,1,twitter
8369,0.0,3998,980,246,1,0,twitter
23,0.0,11,4,4,0,1,twitter
42270,0.0,3712,589,220,1,0,twitter
23463,1.0,937,426,476,1,0,twitter
108,0.0,5,0,1,0,1,twitter
20210,0.0,483,412,453,0,0,twitter
5447,0.0,3700,965,469,0,0,twitter
14560,1.0,2873,1966,184,1,0,twitter
44863,1.0,354,1097,382,0,0,twitter
182,0.0,10,4,10,1,1,twitter
32043,0.0,3811,1246,195,1,0,twitter
9,0.0,28,2,14,0,1,twitter
29,0.0,0,2,27,1,1,twitter
47100,0.0,2572,1047,132,1,0,twitter
61,0.0,22,3,8,0,1,twitter
32052,0.0,2422,104,217,1,0,twitter
2496,0.0,2137,1661,262,1,0,twitter
3965,0.0,1585,70,364,1,0,twitter
73,0.0,23,5,5,1,1,twitter
26812,0.0,381,1465,119,1,0,twitter
13970,0.0,1350,169,87,1,0,twitter
159,0.0,7,11,23,0,1,twitter
14535,0.0,2634,1525,111,1,0,twitter
46000,1.0,3605,1653,309,1,0,twitter
14984,0.0,2078,1721,499,1,0,twitter
165,0.0,17,5,22,0,1,twitter
157,0.0,22,1,31,0,1,twitter
8692,0.0,3111,1008,344,1,0,twitter
50,0.0,7,3,19,1,1,twitter
54,0.0,13,0,22,1,1,twitter
20002,0.0,4682,1462,269,1,0,twitter
38341,0.0,4092,1661,462,1,0,twitter
25329,0.0,4759,1783,166,1,0,twitter
22121,0.0,1671,376,472,1,0,twitter
147,0.0,11,19,14,0,1,twitter
67,0.0,5,14,28,0,1,twitter
21625,0.0,1827,111,115,1,0,twitter
29216,0.0,2377,1214,463,1,0,twitter
184,0.0,2,7,36,1,1,twitter
13147,1.0,2081,1520,184,1,0,twitter
47299,1.0,2303,729,270,1,0,twitter
52,0.0,5,2,38,0,1,twitter
65,0.0,25,7,16,0,1,twitter
153,0.0,13,1,38,0,1,twitter
137,0.0,18,15,37,0,1,twitter
40431,1.0,497,269,479,1,0,twitter
28,0.0,17,17,4,0,1,twitter
35,0.0,0,19,2,0,1,twitter
10767,0.0,4045,1321,356,1,0,twitter
125,0.0,4,17,26,0,1,twitter
1544,0.0,4423,1915,243,1,0,twitter
34366,0.0,117,1773,493,1,0,twitter
17,0.0,5,19,22,0,1,twitter
37034,0.0,4849,1089,127,1,0,twitter
134,0.0,29,8,38,1,1,twitter
164,0.0,22,4,34,0,1,twitter
19766,1.0,2865,318,328,1,0,twitter
10850,1.0,1868,835,352,1,0,twitter
165,0.0,6,12,13,0,1,twitter
29799,1.0,56,1366,238,1,0,twitter
22018,1.0,459,789,110,1,0,twitter
49,0.0,16,17,13,1,1,twitter
35389,1.0,2685,1924,213,1,0,twitter
17043,1.0,4810,558,184,1,0,twitter
62,0.0,8,12,7,1,1,twitter
169,0.0,28,13,36,1,1,twitter
41562,1.0,3345,365,407,1,0,twitter
29320,0.0,1044,770,278,1,0,twitter
28787,0.0,2568,451,324,1,0,twitter
132,0.0,19,11,30,1,1,twitter
129,0.0,2,3,2,0,1,twitter
82,0.0,4,7,15,1,1,twitter
29397,0.0,4698,1875,212,1,0,twitter
198,0.0,8,9,27,0,1,twitter
73,0.0,5,14,3,0,1,twitter
13372,1.0,3662,1638,232,1,0,twitter
2840,0.0,3723,216,420,1,0,twitter
123,0.0,28,10,19,0,1,twitter
18,0.0,6,13,5,0,1,twitter
15221,0.0,2931,1059,113,1,0,twitter
16959,1.0,4136,1161,241,1,0,twitter
31695,0.0,704,780,409,1,0,twitter
44,0.0,20,3,25,0,1,twitter
18265,0.0,4175,1401,118,1,0,twitter
66,0.0,11,18,17,0,1,twitter
175,0.0,14,13,0,0,1,twitter
4249,0.0,4934,726,93,1,0,twitter
34478,0.0,902,172,119,1,0,twitter
27786,0.0,4256,1890,173,1,0,twitter
15534,1.0,3588,1895,347,0,0,twitter
43247,0.0,3401,1002,177,1,0,twitter
125,0.0,29,2,35,0,1,twitter
35,0.0,2,11,34,0,1,twitter
108,0.0,3,15,30,1,1,twitter
2470,0.0,4450,1192,272,1,0,twitter
8258,1.0,1052,627,380,1,0,twitter
39919,1.0,3389,1208,478,1,0,twitter
68,0.0,8,0,2,0,1,twitter
199,0.0,28,4,6,0,1,twitter
32391,1.0,4240,96,495,1,0,twitter
142,0.0,16,13,20,1,1,twitter
130,0.0,22,3,35,0,1,twitter
52,0.0,29,7,13,0,1,twitter
106,0.0,26,9,22,1,1,twitter
23929,1.0,143,1739,414,1,0,twitter
38697,0.0,3478,1012,370,1,0,twitter
24008,1.0,1514,1988,442,1,0,twitter
9056,1.0,950,626,429,1,0,twitter
6329,0.0,322,400,361,1,0,twitter
4142,0.0,4186,1845,230,0,0,twitter
74,0.0,17,16,16,0,1,twitter
48426,1.0,4533,1620,302,1,0,twitter
163,0.0,7,19,13,0,1,twitter
38326,0.0,686,617,218,1,0,twitter
21606,0.0,4008,1130,258,1,0,twitter
109,0.0,27,0,18,0,1,twitter
25329,1.0,2009,194,281,1,0,twitter
172,0.0,26,10,16,1,1,twitter
45,0.0,14,3,37,0,1,twitter
1070,0.0,316,1702,437,0,0,twitter
87,0.0,15,19,9,0,1,twitter
40336,0.0,741,1634,242,1,0,twitter
13386,0.0,3319,1029,422,1,0,twitter
10057,1.0,983,1466,329,1,0,twitter
136,0.0,18,10,27,0,1,twitter
